# assembly_accession	taxid	species_taxid	organism_name	ftp_path	superkingdom	phylum	class	order	family	genus	species	infraspecific_name
GCF_000024845.1	518766	29549	Rhodothermus marinus DSM 4252	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/024/845/GCF_000024845.1_ASM2484v1	Bacteria	Bacteroidetes	NA	Bacteroidetes Order II. Incertae sedis	Rhodothermaceae	Rhodothermus	Rhodothermus marinus	strain=DSM 4252
GCF_000024565.1	519441	34105	Streptobacillus moniliformis DSM 12112	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/024/565/GCF_000024565.1_ASM2456v1	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Streptobacillus	Streptobacillus moniliformis	strain=DSM 12112
GCF_001870205.1	519472	519472	Vagococcus teuberi	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/870/205/GCF_001870205.1_ASM187020v1	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Vagococcus	Vagococcus teuberi	strain=DSM 21459
GCF_000222305.1	521010	64897	Borreliella bissettii DN127	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/222/305/GCF_000222305.1_ASM22230v1	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Borreliaceae	Borreliella	Borreliella bissettii	strain=DN127
GCF_000023325.1	521045	651457	Kosmotoga olearia TBF 19.5.1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/023/325/GCF_000023325.1_ASM2332v1	Bacteria	Thermotogae	Thermotogae	Kosmotogales	Kosmotogaceae	Kosmotoga	Kosmotoga olearia	strain=TBF 19.5.1
GCF_000024225.1	521095	1382	Atopobium parvulum DSM 20469	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/024/225/GCF_000024225.1_ASM2422v1	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Atopobiaceae	Atopobium	Atopobium parvulum	strain=DSM 20469
GCF_000092225.1	521096	2061	Tsukamurella paurometabola DSM 20162	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/092/225/GCF_000092225.1_ASM9222v1	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Tsukamurellaceae	Tsukamurella	Tsukamurella paurometabola	strain=DSM 20162
GCF_000023285.1	521097	1018	Capnocytophaga ochracea DSM 7271	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/023/285/GCF_000023285.1_ASM2328v1	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	Capnocytophaga ochracea	strain=DSM 7271
GCF_000024285.1	521098	405212	Alicyclobacillus acidocaldarius subsp. acidocaldarius DSM 446	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/024/285/GCF_000024285.1_ASM2428v1	Bacteria	Firmicutes	Bacilli	Bacillales	Alicyclobacillaceae	Alicyclobacillus	Alicyclobacillus acidocaldarius	strain=DSM 446
GCF_000022325.1	521460	31899	Caldicellulosiruptor bescii DSM 6725	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/022/325/GCF_000022325.1_ASM2232v1	Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacterales Family III. Incertae Sedis	Caldicellulosiruptor	Caldicellulosiruptor bescii	strain=DSM 6725
GCF_000092105.1	521674	120	Planctopirus limnophila DSM 3776	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/092/105/GCF_000092105.1_ASM9210v1	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Planctopirus	Planctopirus limnophila	strain=DSM 3776
GCF_000072485.1	522373	40324	Stenotrophomonas maltophilia K279a	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/072/485/GCF_000072485.1_ASM7248v1	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	Stenotrophomonas maltophilia	strain=K279a
GCF_000025725.1	522772	118000	Denitrovibrio acetiphilus DSM 12809	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/025/725/GCF_000025725.1_ASM2572v1	Bacteria	Deferribacteres	Deferribacteres	Deferribacterales	Deferribacteraceae	Denitrovibrio	Denitrovibrio acetiphilus	strain=DSM 12809
GCF_000024085.1	523791	261964	Kangiella koreensis DSM 16069	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/024/085/GCF_000024085.1_ASM2408v1	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Kangiellaceae	Kangiella	Kangiella koreensis	strain=DSM 16069
GCF_000023905.1	523794	40542	Leptotrichia buccalis C-1013-b	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/023/905/GCF_000023905.1_ASM2390v1	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	Leptotrichia buccalis	strain=DSM 1135
GCF_000022125.1	525146	876	Desulfovibrio desulfuricans ATCC 27774	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/022/125/GCF_000022125.1_ASM2212v1	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	Desulfovibrio desulfuricans	strain=ATCC 27774
GCF_000159155.2	525284	2702	Gardnerella vaginalis ATCC 14019	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/159/155/GCF_000159155.2_ASM15915v2	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Gardnerella	Gardnerella vaginalis	strain=ATCC 14019
GCF_000023225.1	525897	899	Desulfomicrobium baculatum DSM 4028	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/023/225/GCF_000023225.1_ASM2322v1	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfomicrobiaceae	Desulfomicrobium	Desulfomicrobium baculatum	strain=DSM 4028
GCF_000024885.1	525898	65553	Sulfurospirillum deleyianum DSM 6946	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/024/885/GCF_000024885.1_ASM2488v1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Sulfurospirillum	Sulfurospirillum deleyianum	strain=DSM 6946
GCF_000024905.1	525903	81462	Thermanaerovibrio acidaminovorans DSM 6589	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/024/905/GCF_000024905.1_ASM2490v1	Bacteria	Synergistetes	Synergistia	Synergistales	Synergistaceae	Thermanaerovibrio	Thermanaerovibrio acidaminovorans	strain=DSM 6589
GCF_000025005.1	525904	166501	Thermobaculum terrenum ATCC BAA-798	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/025/005/GCF_000025005.1_ASM2500v1	Bacteria	NA	NA	NA	NA	Thermobaculum	Thermobaculum terrenum	strain=ATCC BAA-798
GCF_000023265.1	525909	53635	Acidimicrobium ferrooxidans DSM 10331	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/023/265/GCF_000023265.1_ASM2326v1	Bacteria	Actinobacteria	Acidimicrobiia	Acidimicrobiales	Acidimicrobiaceae	Acidimicrobium	Acidimicrobium ferrooxidans	strain=DSM 10331
GCF_000024105.1	525919	33034	Anaerococcus prevotii DSM 20548	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/024/105/GCF_000024105.1_ASM2410v1	Bacteria	Firmicutes	Tissierellia	Tissierellales	Peptoniphilaceae	Anaerococcus	Anaerococcus prevotii	strain=DSM 20548
GCF_000024405.1	526218	826	Sebaldella termitidis ATCC 33386	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/024/405/GCF_000024405.1_ASM2440v1	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Sebaldella	Sebaldella termitidis	strain=ATCC 33386
GCF_000023445.1	526222	880	Desulfovibrio salexigens DSM 2638	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/023/445/GCF_000023445.1_ASM2344v1	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	Desulfovibrio salexigens	strain=DSM 2638
GCF_000092845.1	526224	84378	Brachyspira murdochii DSM 12563	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/092/845/GCF_000092845.1_ASM9284v1	Bacteria	Spirochaetes	Spirochaetia	Brachyspirales	Brachyspiraceae	Brachyspira	Brachyspira murdochii	strain=DSM 12563
GCF_000025345.1	526225	1861	Geodermatophilus obscurus DSM 43160	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/025/345/GCF_000025345.1_ASM2534v1	Bacteria	Actinobacteria	Actinobacteria	Geodermatophilales	Geodermatophilaceae	Geodermatophilus	Geodermatophilus obscurus	strain=DSM 43160
GCF_000024785.1	526226	2054	Gordonia bronchialis DSM 43247	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/024/785/GCF_000024785.1_ASM2478v1	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Gordoniaceae	Gordonia	Gordonia bronchialis	strain=DSM 43247
GCF_000092125.1	526227	52022	Meiothermus silvanus DSM 9946	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/092/125/GCF_000092125.1_ASM9212v1	Bacteria	Deinococcus-Thermus	Deinococci	Thermales	Thermaceae	Meiothermus	Meiothermus silvanus	strain=DSM 9946
GCF_001305595.1	528244	528244	Azospirillum thiophilum	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/305/595/GCF_001305595.1_ASM130559v1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Azospirillum	Azospirillum thiophilum	strain=BV-S
GCF_000172635.2	529120	28108	Alteromonas macleodii ATCC 27126	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/172/635/GCF_000172635.2_ASM17263v2	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Alteromonas	Alteromonas macleodii	strain=ATCC 27126
GCF_000497525.1	529122	1428	Bacillus thuringiensis YBT-1518	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/497/525/GCF_000497525.1_ASM49752v2	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus thuringiensis	strain=YBT-1518
GCF_000069965.1	529507	584	Proteus mirabilis HI4320	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/069/965/GCF_000069965.1_ASM6996v1	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Morganellaceae	Proteus	Proteus mirabilis	strain=HI4320
GCF_000699505.1	529884	529884	Rhodoluna lacicola	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/699/505/GCF_000699505.1_ASM69950v1	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Rhodoluna	Rhodoluna lacicola	strain=MWH-Ta8
GCF_000025185.1	530564	125	Pirellula staleyi DSM 6068	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/025/185/GCF_000025185.1_ASM2518v1	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Pirellula	Pirellula staleyi	strain=DSM 6068
GCF_002240355.1	530584	530584	Prauserella marina	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/240/355/GCF_002240355.1_ASM224035v1	Bacteria	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Prauserella	Prauserella marina	strain=DSM 45268
GCF_001038625.1	536227	217159	Clostridium carboxidivorans P7	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/038/625/GCF_001038625.1_ASM103862v1	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium carboxidivorans	strain=P7
GCF_000349975.1	537971	213	Helicobacter cinaedi CCUG 18818 = ATCC BAA-847	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/349/975/GCF_000349975.1_ASM34997v1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter cinaedi	strain=ATCC BAA-847
GCF_001028625.1	543877	543877	Altererythrobacter marensis	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/028/625/GCF_001028625.1_ASM102862v1	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Altererythrobacter	Altererythrobacter marensis	strain=KCTC 22370
GCF_001553935.1	544580	544580	Actinomyces oris	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/553/935/GCF_001553935.1_ASM155393v1	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	Actinomyces oris	strain=T14V
GCF_000214375.1	545694	88058	Treponema primitia ZAS-2	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/214/375/GCF_000214375.1_ASM21437v1	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	Treponema primitia	strain=ZAS-2
GCF_000214355.1	545695	150829	Treponema azotonutricium ZAS-9	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/214/355/GCF_000214355.1_ASM21435v1	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	Treponema azotonutricium	strain=ZAS-9
GCF_000818035.1	546263	495	Neisseria elongata subsp. glycolytica ATCC 29315	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/818/035/GCF_000818035.1_ASM81803v1	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	Neisseria elongata	strain=ATCC 29315
GCF_000163895.2	546269	143361	Filifactor alocis ATCC 35896	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/163/895/GCF_000163895.2_ASM16389v2	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptostreptococcaceae	Filifactor	Filifactor alocis	strain=ATCC 35896
GCF_000208405.1	546271	69823	Selenomonas sputigena ATCC 35185	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/208/405/GCF_000208405.1_ASM20840v1	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Selenomonadaceae	Selenomonas	Selenomonas sputigena	strain=ATCC 35185
GCF_000020685.1	546414	310783	Deinococcus deserti VCD115	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/020/685/GCF_000020685.1_ASM2068v1	Bacteria	Deinococcus-Thermus	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	Deinococcus deserti	strain=VCD115
GCF_000022905.1	548476	169292	Corynebacterium aurimucosum ATCC 700975	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/022/905/GCF_000022905.1_ASM2290v1	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium aurimucosum	
GCF_000196535.1	548479	2051	Mobiluncus curtisii ATCC 43063	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/196/535/GCF_000196535.1_ASM19653v1	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Mobiluncus	Mobiluncus curtisii	strain=ATCC 43063
GCF_002211785.1	549298	549298	Francisella halioticida	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/211/785/GCF_002211785.1_ASM221178v1	Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Francisellaceae	Francisella	Francisella halioticida	strain=DSM 23729
GCF_000148645.1	550540	44012	Ferrimonas balearica DSM 9799	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/148/645/GCF_000148645.1_ASM14864v1	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Ferrimonadaceae	Ferrimonas	Ferrimonas balearica	strain=DSM 9799
GCF_000196515.1	551115	1164	'Nostoc azollae' 0708	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/196/515/GCF_000196515.1_ASM19651v1	Bacteria	Cyanobacteria	NA	Nostocales	Nostocaceae	Trichormus	Trichormus azollae	strain=0708
GCF_000143165.1	552811	552810	Dehalogenimonas lykanthroporepellens BL-DC-9	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/143/165/GCF_000143165.1_ASM14316v1	Bacteria	Chloroflexi	Dehalococcoidia	NA	NA	Dehalogenimonas	Dehalogenimonas lykanthroporepellens	strain=BL-DC-9
GCF_000025205.1	553190	2702	Gardnerella vaginalis 409-05	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/025/205/GCF_000025205.1_ASM2520v1	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Gardnerella	Gardnerella vaginalis	strain=409-05
GCF_001677275.1	553239	553239	Vibrio breoganii	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/677/275/GCF_001677275.1_ASM167727v1	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio breoganii	strain=FF50
GCF_000144645.1	555079	291990	Thermosediminibacter oceani DSM 16646	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/144/645/GCF_000144645.1_ASM14464v1	Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacterales Family III. Incertae Sedis	Thermosediminibacter	Thermosediminibacter oceani	strain=DSM 16646
GCF_000175255.2	555217	542	Zymomonas mobilis subsp. mobilis ATCC 10988	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/175/255/GCF_000175255.2_ASM17525v2	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Zymomonas	Zymomonas mobilis	strain=ATCC 10988
GCF_000024765.1	555778	927	Halothiobacillus neapolitanus c2	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/024/765/GCF_000024765.1_ASM2476v1	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Halothiobacillaceae	Halothiobacillus	Halothiobacillus neapolitanus	strain=c2
GCF_001887245.1	556325	556325	Neomicrococcus aestuarii	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/887/245/GCF_001887245.1_ASM188724v1	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Neomicrococcus	Neomicrococcus aestuarii	strain=B18
GCF_000016825.1	557436	1598	Lactobacillus reuteri DSM 20016	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/016/825/GCF_000016825.1_ASM1682v1	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus reuteri	strain=DSM 20016
GCF_000021025.1	557598	168471	Laribacter hongkongensis HLHK9	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/021/025/GCF_000021025.1_ASM2102v1	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Chromobacteriaceae	Laribacter	Laribacter hongkongensis	strain=HLHK9
GCF_000157895.3	557599	1768	Mycobacterium kansasii ATCC 12478	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/157/895/GCF_000157895.3_ASM15789v2	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium kansasii	strain=ATCC 12478
GCF_000021885.1	557723	738	Glaesserella parasuis SH0165	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/021/885/GCF_000021885.1_ASM2188v1	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Glaesserella	Glaesserella parasuis	strain=SH0165
GCF_000767055.1	558173	1121358	Corynebacterium doosanense CAU 212 = DSM 45436	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/767/055/GCF_000767055.1_ASM76705v1	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium doosanense	strain=CAU 212
GCF_000023605.1	561230	554	Pectobacterium carotovorum subsp. carotovorum PC1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/023/605/GCF_000023605.1_ASM2360v1	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pectobacteriaceae	Pectobacterium	Pectobacterium carotovorum	strain=PC1
GCF_000092905.1	562970	33943	Kyrpidia tusciae DSM 2912	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/092/905/GCF_000092905.1_ASM9290v1	Bacteria	Firmicutes	Bacilli	Bacillales	Alicyclobacillaceae	Kyrpidia	Kyrpidia tusciae	strain=DSM 2912
GCF_000147355.1	563040	202747	Sulfurimonas autotrophica DSM 16294	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/147/355/GCF_000147355.1_ASM14735v1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Sulfurimonas	Sulfurimonas autotrophica	strain=DSM 16294
GCF_002067135.1	564064	564064	Spirosoma rigui	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/067/135/GCF_002067135.1_ASM206713v1	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Spirosoma	Spirosoma rigui	strain=KCTC 12531
GCF_000022005.1	565050	155892	Caulobacter vibrioides NA1000	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/022/005/GCF_000022005.1_ASM2200v1	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Caulobacter vibrioides	strain=NA1000
GCF_000157355.2	565655	37734	Enterococcus casseliflavus EC20	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/157/355/GCF_000157355.2_ASM15735v2	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus casseliflavus	strain=EC20
GCF_000026505.1	568703	47715	Lactobacillus rhamnosus GG	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/026/505/GCF_000026505.1_ASM2650v1	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus rhamnosus	strain=GG (ATCC 53103)
GCF_000318015.1	568707	518	Bordetella bronchiseptica 253	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/318/015/GCF_000318015.1_ASM31801v1	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella	Bordetella bronchiseptica	strain=253
GCF_000026745.1	568814	1307	Streptococcus suis BM407	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/026/745/GCF_000026745.1_ASM2674v1	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus suis	strain=BM407
GCF_000230275.1	568816	187327	Acidaminococcus intestini RyC-MR95	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/230/275/GCF_000230275.1_ASM23027v1	Bacteria	Firmicutes	Negativicutes	Acidaminococcales	Acidaminococcaceae	Acidaminococcus	Acidaminococcus intestini	strain=RyC-MR95
GCF_001190945.1	571913	571913	Luteipulveratus mongoliensis	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/190/945/GCF_001190945.1_ASM119094v1	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Dermacoccaceae	Luteipulveratus	Luteipulveratus mongoliensis	strain=MN07-A0370
GCF_001020985.1	571915	571915	Corynebacterium mustelae	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/020/985/GCF_001020985.1_ASM102098v1	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium mustelae	strain=DSM 45274
GCF_000025485.1	572477	1049	Allochromatium vinosum DSM 180	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/025/485/GCF_000025485.1_ASM2548v1	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	Allochromatium	Allochromatium vinosum	strain=DSM 180
GCF_000165465.1	572479	2331	Halanaerobium praevalens DSM 2228	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/165/465/GCF_000165465.1_ASM16546v1	Bacteria	Firmicutes	Clostridia	Halanaerobiales	Halanaerobiaceae	Halanaerobium	Halanaerobium praevalens	strain=DSM 2228
GCF_000092245.1	572480	28199	Arcobacter nitrofigilis DSM 7299	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/092/245/GCF_000092245.1_ASM9224v1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Arcobacter	Arcobacter nitrofigilis	strain=DSM 7299
GCF_000165505.1	572544	167642	Ilyobacter polytropus DSM 2926	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/165/505/GCF_000165505.1_ASM16550v1	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Ilyobacter	Ilyobacter polytropus	strain=DSM 2926
GCF_000025885.1	572547	81468	Aminobacterium colombiense DSM 12261	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/025/885/GCF_000025885.1_ASM2588v1	Bacteria	Synergistetes	Synergistia	Synergistales	Synergistaceae	Aminobacterium	Aminobacterium colombiense	strain=DSM 12261
GCF_000145275.1	573061	1493	Clostridium cellulovorans 743B	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/145/275/GCF_000145275.1_ASM14527v1	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium cellulovorans	strain=743B
GCF_000175215.2	573065	78587	Asticcacaulis excentricus CB 48	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/175/215/GCF_000175215.2_ASM17521v2	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Asticcacaulis	Asticcacaulis excentricus	strain=CB 48
GCF_000010665.1	573370	184917	Desulfovibrio magneticus RS-1	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/010/665/GCF_000010665.1_ASM1066v1	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	Desulfovibrio magneticus	strain=RS-1
