# assembly_accession	taxid	species_taxid	organism_name	ftp_path	superkingdom	phylum	class	order	family	genus	species	infraspecific_name
GCF_003950275.1	32022	197	Campylobacter jejuni subsp. jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/950/275/GCF_003950275.1_ASM395027v1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter jejuni	strain=CLB104
GCF_002209065.1	32022	197	Campylobacter jejuni subsp. jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/209/065/GCF_002209065.1_ASM220906v1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter jejuni	strain=FDAARGOS_266
GCF_003971585.1	32022	197	Campylobacter jejuni subsp. jejuni	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/971/585/GCF_003971585.1_ASM397158v1	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter jejuni	strain=huA17
GCF_000019485.1	32049	32049	Synechococcus sp. PCC 7002	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/019/485/GCF_000019485.1_ASM1948v1	Bacteria	Cyanobacteria	NA	Synechococcales	Synechococcaceae	Synechococcus	Synechococcus sp. PCC 7002	strain=PCC 7002; ATCC 27264
GCF_000063505.1	32051	32051	Synechococcus sp. WH 7803	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/063/505/GCF_000063505.1_ASM6350v1	Bacteria	Cyanobacteria	NA	Synechococcales	Synechococcaceae	Synechococcus	Synechococcus sp. WH 7803	
GCF_001714705.1	33010	33010	Cutibacterium avidum	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/714/705/GCF_001714705.1_ASM171470v1	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Cutibacterium	Cutibacterium avidum	strain=DPC 6544
GCF_900186975.1	33011	33011	Cutibacterium granulosum	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/186/975/GCF_900186975.1_50569_F01	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Cutibacterium	Cutibacterium granulosum	strain=NCTC11865
GCF_000958465.1	33014	28447	Clavibacter michiganensis subsp. insidiosus	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/958/465/GCF_000958465.1_ASM95846v1	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Clavibacter	Clavibacter michiganensis	strain=R1-1
GCF_003076355.1	33014	28447	Clavibacter michiganensis subsp. insidiosus	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/076/355/GCF_003076355.1_ASM307635v1	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Clavibacter	Clavibacter michiganensis	strain=ATCC 10253
GCF_003076335.1	33014	28447	Clavibacter michiganensis subsp. insidiosus	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/076/335/GCF_003076335.1_ASM307633v1	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Clavibacter	Clavibacter michiganensis	strain=R1-3
GCF_003945365.1	33025	33025	Phascolarctobacterium faecium	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/945/365/GCF_003945365.1_PFJ30894_01	Bacteria	Firmicutes	Negativicutes	Acidaminococcales	Acidaminococcaceae	Phascolarctobacterium	Phascolarctobacterium faecium	strain=JCM 30894
GCF_900637905.1	33033	33033	Parvimonas micra	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/637/905/GCF_900637905.1_52756_G01	Bacteria	Firmicutes	Tissierellia	Tissierellales	Peptoniphilaceae	Parvimonas	Parvimonas micra	strain=NCTC11808
GCF_003454775.1	33033	33033	Parvimonas micra	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/454/775/GCF_003454775.1_ASM345477v1	Bacteria	Firmicutes	Tissierellia	Tissierellales	Peptoniphilaceae	Parvimonas	Parvimonas micra	strain=KCOM 1037
GCF_000800295.1	33033	33033	Parvimonas micra	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/800/295/GCF_000800295.1_ASM80029v1	Bacteria	Firmicutes	Tissierellia	Tissierellales	Peptoniphilaceae	Parvimonas	Parvimonas micra	strain=KCOM 1535; ChDC B708
GCF_004210255.1	33035	33035	Blautia producta	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/210/255/GCF_004210255.1_ASM421025v1	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautia producta	strain=PMF1
GCF_900636525.1	33040	33040	Streptococcus milleri	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/636/525/GCF_900636525.1_42685_G01	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus milleri	strain=NCTC11169
GCF_900636715.1	33040	33040	Streptococcus milleri	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/636/715/GCF_900636715.1_43908_E01	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus milleri	strain=NCTC10708
GCF_900638635.1	33047	33047	Bartonella vinsonii	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/638/635/GCF_900638635.1_58174_G01	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bartonellaceae	Bartonella	Bartonella vinsonii	strain=NCTC12905
GCF_001610995.1	33050	33050	Sphingopyxis macrogoltabida	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/610/995/GCF_001610995.1_ASM161099v1	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingopyxis	Sphingopyxis macrogoltabida	strain=203N
GCF_001307295.1	33050	33050	Sphingopyxis macrogoltabida	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/307/295/GCF_001307295.1_ASM130729v1	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingopyxis	Sphingopyxis macrogoltabida	strain=EY-1
GCF_001314325.1	33050	33050	Sphingopyxis macrogoltabida	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/314/325/GCF_001314325.1_ASM131432v1	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingopyxis	Sphingopyxis macrogoltabida	strain=203
GCF_001650235.2	33059	33059	Acidithiobacillus caldus	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/650/235/GCF_001650235.2_ASM165023v2	Bacteria	Proteobacteria	Acidithiobacillia	Acidithiobacillales	Acidithiobacillaceae	Acidithiobacillus	Acidithiobacillus caldus	strain=MTH-04
GCF_900184295.1	33069	33069	Pseudomonas viridiflava	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/184/295/GCF_900184295.1_Chr_1	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas viridiflava	strain=CFBP 1590
GCF_003610015.1	33074	33074	Zymobacter palmae	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/610/015/GCF_003610015.1_ASM361001v1	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Zymobacter	Zymobacter palmae	strain=IAM14233
GCF_004011095.1	33887	33887	Rathayibacter rathayi	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/011/095/GCF_004011095.1_ASM401109v1	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Rathayibacter	Rathayibacter rathayi	strain=DSM 7485
GCF_001641005.1	33888	33888	Rathayibacter tritici	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/641/005/GCF_001641005.1_ASM164100v1	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Rathayibacter	Rathayibacter tritici	strain=NCPPB 1953
GCF_001043255.1	33892	1773	Mycobacterium tuberculosis variant bovis BCG	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/043/255/GCF_001043255.1_ASM104325v1	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium tuberculosis	strain=3281
GCF_001274555.1	33892	1773	Mycobacterium tuberculosis variant bovis BCG	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/274/555/GCF_001274555.1_ASM127455v1	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium tuberculosis	strain=Russia 368
GCF_002250055.1	33932	33932	Bacillus cohnii	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/250/055/GCF_002250055.1_ASM225005v1	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus cohnii	strain=DSM 6307
GCF_002197485.1	33934	33934	Anoxybacillus flavithermus	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/197/485/GCF_002197485.1_ASM219748v1	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Anoxybacillus	Anoxybacillus flavithermus	strain=52-1A
GCF_002243625.1	33936	33936	Aeribacillus pallidus	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/243/625/GCF_002243625.1_ASM224362v1	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Aeribacillus	Aeribacillus pallidus	strain=KCTC3564
GCF_002243665.1	33938	33938	Geobacillus thermocatenulatus	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/243/665/GCF_002243665.1_ASM224366v1	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Geobacillus	Geobacillus thermocatenulatus	strain=KCTC 3921
GCF_002072065.1	33940	33940	Geobacillus thermodenitrificans	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/072/065/GCF_002072065.1_ASM207206v1	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Geobacillus	Geobacillus thermodenitrificans	strain=KCTC3902
GCF_002119625.1	33940	33940	Geobacillus thermodenitrificans	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/119/625/GCF_002119625.1_ASM211962v1	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Geobacillus	Geobacillus thermodenitrificans	strain=T12
GCF_002706565.1	33941	33941	Geobacillus thermoleovorans	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/706/565/GCF_002706565.1_ASM270656v1	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Geobacillus	Geobacillus thermoleovorans	strain=ID-1
GCF_001610955.1	33941	33941	Geobacillus thermoleovorans	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/610/955/GCF_001610955.1_ASM161095v1	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Geobacillus	Geobacillus thermoleovorans	strain=KCTC 3570
GCF_001719205.1	33941	33941	Geobacillus thermoleovorans	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/719/205/GCF_001719205.1_ASM171920v1	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Geobacillus	Geobacillus thermoleovorans	strain=FJAT-2391
GCF_005347505.1	33945	33945	Enterococcus avium	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/347/505/GCF_005347505.1_ASM534750v1	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus avium	strain=352
GCF_003316915.1	33959	33959	Lactobacillus johnsonii	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/316/915/GCF_003316915.1_ASM331691v1	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus johnsonii	strain=Byun-jo-01
GCF_004011315.1	33959	33959	Lactobacillus johnsonii	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/011/315/GCF_004011315.1_ASM401131v1	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus johnsonii	strain=ZLJ010
GCF_001714745.1	33959	33959	Lactobacillus johnsonii	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/714/745/GCF_001714745.1_ASM171474v1	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus johnsonii	strain=BS15
GCF_003428395.1	33959	33959	Lactobacillus johnsonii	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/428/395/GCF_003428395.1_ASM342839v1	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus johnsonii	strain=IDCC9203
GCF_002176855.1	33959	33959	Lactobacillus johnsonii	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/176/855/GCF_002176855.1_ASM217685v1	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus johnsonii	strain=UMNLJ21
GCF_002176835.1	33959	33959	Lactobacillus johnsonii	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/176/835/GCF_002176835.1_ASM217683v1	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus johnsonii	strain=UMNLJ22
GCF_001047695.1	33966	1245	Leuconostoc mesenteroides subsp. dextranicum	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/047/695/GCF_001047695.1_ASM104769v1	Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Leuconostoc	Leuconostoc mesenteroides	strain=DSM 20484
GCF_002117185.1	33967	1245	Leuconostoc mesenteroides subsp. mesenteroides	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/117/185/GCF_002117185.1_ASM211718v1	Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Leuconostoc	Leuconostoc mesenteroides	strain=BD1710
GCF_002009375.1	33967	1245	Leuconostoc mesenteroides subsp. mesenteroides	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/009/375/GCF_002009375.1_ASM200937v1	Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Leuconostoc	Leuconostoc mesenteroides	strain=DRC0211
GCF_002148235.1	33967	1245	Leuconostoc mesenteroides subsp. mesenteroides	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/148/235/GCF_002148235.1_ASM214823v1	Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Leuconostoc	Leuconostoc mesenteroides	strain=FM06
GCF_001583825.1	33967	1245	Leuconostoc mesenteroides subsp. mesenteroides	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/583/825/GCF_001583825.1_ASM158382v1	Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Leuconostoc	Leuconostoc mesenteroides	strain=BD3749
GCF_004001205.1	33970	33970	Melissococcus plutonius	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/001/205/GCF_004001205.1_ASM400120v1	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Melissococcus	Melissococcus plutonius	strain=DAT585
GCF_002078335.1	33989	33989	Rickettsia amblyommatis	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/078/335/GCF_002078335.1_ASM207833v1	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Rickettsia	Rickettsia amblyommatis	
GCF_001273795.1	33989	33989	Rickettsia amblyommatis	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/273/795/GCF_001273795.1_ASM127379v1	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Rickettsia	Rickettsia amblyommatis	strain=Ac37
GCF_002078315.1	33990	33990	Rickettsia bellii	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/078/315/GCF_002078315.1_ASM207831v1	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Rickettsia	Rickettsia bellii	
GCF_001442475.1	33992	33992	Rickettsia rhipicephali	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/442/475/GCF_001442475.1_ASM144247v1	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Rickettsia	Rickettsia rhipicephali	strain=HJ#5
GCF_002173515.1	33995	33995	Komagataeibacter europaeus	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/173/515/GCF_002173515.1_ASM217351v1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Komagataeibacter	Komagataeibacter europaeus	strain=SRCM101446
GCF_900005615.1	34004	34004	Paracoccus aminovorans	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/005/615/GCF_900005615.1_JCM7685	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus	Paracoccus aminovorans	
GCF_002216815.1	34021	34021	Candidatus Liberibacter asiaticus	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/216/815/GCF_002216815.1_ASM221681v1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Liberibacter	Candidatus Liberibacter asiaticus	strain=JXGC
GCF_000590865.2	34021	34021	Candidatus Liberibacter asiaticus	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/590/865/GCF_000590865.2_ASM59086v2	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Liberibacter	Candidatus Liberibacter asiaticus	strain=A4
GCF_003956105.1	34038	34038	Rahnella aquatilis	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/956/105/GCF_003956105.1_ASM395610v1	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Rahnella	Rahnella aquatilis	strain=KM12
GCF_003956125.1	34038	34038	Rahnella aquatilis	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/956/125/GCF_003956125.1_ASM395612v1	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Rahnella	Rahnella aquatilis	strain=KM25
GCF_003956145.1	34038	34038	Rahnella aquatilis	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/956/145/GCF_003956145.1_ASM395614v1	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Rahnella	Rahnella aquatilis	strain=KM05
GCF_003573465.1	34038	34038	Rahnella aquatilis	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/573/465/GCF_003573465.1_ASM357346v1	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Rahnella	Rahnella aquatilis	strain=ZF7
GCF_004328445.1	34038	34038	Rahnella aquatilis	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/328/445/GCF_004328445.1_ASM432844v1	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Rahnella	Rahnella aquatilis	strain=MEM40
GCF_900637105.1	34061	34061	Moraxella cuniculi	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/637/105/GCF_900637105.1_48290_D02	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Moraxella	Moraxella cuniculi	strain=NCTC10297
GCF_002753715.1	34062	34062	Moraxella osloensis	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/753/715/GCF_002753715.1_ASM275371v2	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Moraxella	Moraxella osloensis	strain=NP7
GCF_002752795.2	34062	34062	Moraxella osloensis	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/752/795/GCF_002752795.2_ASM275279v2	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Moraxella	Moraxella osloensis	strain=KSH
GCF_002752755.2	34062	34062	Moraxella osloensis	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/752/755/GCF_002752755.2_ASM275275v2	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Moraxella	Moraxella osloensis	strain=YHS
GCF_002786455.2	34062	34062	Moraxella osloensis	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/786/455/GCF_002786455.2_ASM278645v2	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Moraxella	Moraxella osloensis	strain=TT16
GCF_002355615.1	34062	34062	Moraxella osloensis	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/355/615/GCF_002355615.1_ASM235561v1	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Moraxella	Moraxella osloensis	strain=KMC41
GCF_001553955.1	34062	34062	Moraxella osloensis	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/553/955/GCF_001553955.1_ASM155395v1	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Moraxella	Moraxella osloensis	strain=CCUG 350
GCF_005518075.1	34062	34062	Moraxella osloensis	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/518/075/GCF_005518075.1_ASM551807v1	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Moraxella	Moraxella osloensis	strain=MOXF1
GCF_001670765.2	34085	34085	Riemerella anatipestifer	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/670/765/GCF_001670765.2_ASM167076v2	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Riemerella	Riemerella anatipestifer	strain=RCAD0133
GCF_001051115.1	34085	34085	Riemerella anatipestifer	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/051/115/GCF_001051115.1_ASM105111v1	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Riemerella	Riemerella anatipestifer	strain=153
GCF_900186945.1	34085	34085	Riemerella anatipestifer	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/186/945/GCF_900186945.1_48903_E01	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Riemerella	Riemerella anatipestifer	strain=NCTC11014
GCF_002025185.1	34085	34085	Riemerella anatipestifer	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/025/185/GCF_002025185.1_ASM202518v1	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Riemerella	Riemerella anatipestifer	strain=HXb2
GCF_002983685.1	34105	34105	Streptobacillus moniliformis	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/983/685/GCF_002983685.1_ASM298368v1	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Streptobacillus	Streptobacillus moniliformis	strain=FDAARGOS_310
GCF_003574175.1	35554	35554	Geobacter sulfurreducens	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/574/175/GCF_003574175.1_ASM357417v1	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae	Geobacter	Geobacter sulfurreducens	strain=YM18
GCF_000953195.1	35623	35623	Acholeplasma oculi	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/953/195/GCF_000953195.1_Acholeplasma_oculi_strain_19L	Bacteria	Tenericutes	Mollicutes	Acholeplasmatales	Acholeplasmataceae	Acholeplasma	Acholeplasma oculi	
GCF_001558935.2	35703	35703	Citrobacter amalonaticus	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/558/935/GCF_001558935.2_ASM155893v2	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter amalonaticus	strain=FDAARGOS_165
GCF_001559075.2	35703	35703	Citrobacter amalonaticus	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/559/075/GCF_001559075.2_ASM155907v2	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter amalonaticus	strain=FDAARGOS_122
GCF_900637815.1	35755	35755	Corynebacterium kutscheri	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/637/815/GCF_900637815.1_52654_B01	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium kutscheri	strain=NCTC3655
GCF_900637565.1	35755	35755	Corynebacterium kutscheri	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/637/565/GCF_900637565.1_51470_B02	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium kutscheri	strain=NCTC949
GCF_000980835.1	35755	35755	Corynebacterium kutscheri	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/980/835/GCF_000980835.1_ASM98083v1	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium kutscheri	strain=DSM 20755
GCF_900637605.1	35755	35755	Corynebacterium kutscheri	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/637/605/GCF_900637605.1_52121_H02	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium kutscheri	strain=NCTC11138
GCF_900187295.1	35757	35757	Corynebacterium cystitidis	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/187/295/GCF_900187295.1_52191_E01	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium cystitidis	strain=NCTC11863
